t_ms,angle_deg,v,I_mA,power_mW
232546.0,0.0,5.11,0.4,2.04
232596.0,0.0,5.11,0.3,1.53
232646.0,0.0,5.11,0.4,2.04
232696.0,0.0,5.11,0.7,3.58
232746.0,0.0,5.11,0.3,1.53
232796.0,0.0,5.11,0.5,2.55
232846.0,0.0,5.11,0.5,2.55
232896.0,0.0,5.11,0.4,2.04
232946.0,0.0,5.11,0.6,3.06
232996.0,0.0,5.11,0.4,2.04
233046.0,0.0,5.11,0.6,3.07
233096.0,0.0,5.11,0.3,1.53
233146.0,0.0,5.11,0.3,1.53
233196.0,0.0,5.11,0.5,2.56
233246.0,0.0,5.11,0.4,2.04
233296.0,0.0,5.11,0.5,2.56
233346.0,0.0,5.11,0.4,2.04
233396.0,0.0,5.11,0.3,1.53
233446.0,0.0,5.11,0.6,3.06
233496.0,0.0,5.1,0.3,1.53
233546.0,0.0,5.11,0.4,2.04
233596.0,0.0,5.11,0.3,1.53
233646.0,0.0,5.11,0.5,2.55
233696.0,0.0,5.11,0.4,2.04
233746.0,0.0,5.11,0.6,3.06
233796.0,0.0,5.11,0.7,3.58
233846.0,0.0,5.11,0.2,1.02
233896.0,0.0,5.11,0.5,2.56
233946.0,0.0,5.11,0.6,3.07
233996.0,0.0,5.11,0.6,3.06
234046.0,0.0,5.11,0.5,2.56
234096.0,0.0,5.11,0.1,0.51
234146.0,0.0,5.11,0.2,1.02
234196.0,0.0,5.1,0.5,2.55
234246.0,0.0,5.11,0.3,1.53
234296.0,0.0,5.11,0.1,0.51
234346.0,0.0,5.11,0.5,2.55
234396.0,0.0,5.11,0.6,3.06
234446.0,0.0,5.11,0.4,2.04
234496.0,0.0,5.11,0.3,1.53
234546.0,0.0,5.11,0.3,1.53
234596.0,0.0,5.11,0.4,2.04
234646.0,0.0,5.11,0.3,1.53
234696.0,0.0,5.11,0.2,1.02
234746.0,0.0,5.11,0.4,2.04
234796.0,0.0,5.11,0.3,1.53
234846.0,0.0,5.11,0.6,3.06
234896.0,0.0,5.11,0.5,2.55
234946.0,0.0,5.11,0.5,2.55
234996.0,0.0,5.1,0.2,1.02
235046.0,0.0,5.11,0.4,2.04
235096.0,0.0,5.11,0.5,2.55
235146.0,0.0,5.11,0.2,1.02
235196.0,0.0,5.11,0.6,3.06
235246.0,0.0,5.11,0.4,2.04
235296.0,0.0,5.11,0.3,1.53
235346.0,0.0,5.11,0.5,2.55
235396.0,0.0,5.11,0.2,1.02
235446.0,0.0,5.1,0.1,0.51
235496.0,0.0,5.11,0.4,2.04
235546.0,0.0,5.11,0.3,1.53
235596.0,0.0,5.11,0.3,1.53
235646.0,0.0,5.11,0.3,1.53
235696.0,0.0,5.11,0.5,2.55
235746.0,0.0,5.11,0.5,2.55
235796.0,0.0,5.11,0.1,0.51
235846.0,0.0,5.11,0.6,3.06
235896.0,0.0,5.11,0.3,1.53
235946.0,0.0,5.11,0.4,2.04
235996.0,0.0,5.11,0.4,2.04
236046.0,0.0,5.11,0.6,3.06
236096.0,0.0,5.11,0.5,2.55
236146.0,0.0,5.11,0.5,2.55
236196.0,0.0,5.1,0.2,1.02
236246.0,0.0,5.11,0.2,1.02
236296.0,0.0,5.11,0.2,1.02
236346.0,0.0,5.11,0.6,3.06
236396.0,0.0,5.11,0.2,1.02
236446.0,0.0,5.11,0.3,1.53
236496.0,0.0,5.11,0.0,0.0
236546.0,0.0,5.1,0.4,2.04
236596.0,0.0,5.11,0.4,2.04
236646.0,0.0,5.11,0.4,2.04
236696.0,0.0,5.11,0.5,2.55
236746.0,0.0,5.11,0.6,3.06
236796.0,0.0,5.11,0.6,3.06
236846.0,0.0,5.11,0.2,1.02
236896.0,0.0,5.11,0.4,2.04
236946.0,0.0,5.11,0.4,2.04
236996.0,0.0,5.11,0.6,3.06
237046.0,0.0,5.11,0.4,2.04
237096.0,0.0,5.11,0.5,2.55
237146.0,0.0,5.11,0.5,2.55
237196.0,0.0,5.11,0.7,3.58
237246.0,0.0,5.11,0.3,1.53
237296.0,0.0,5.11,0.4,2.04
237346.0,0.0,5.11,0.3,1.53
237396.0,0.0,5.11,0.4,2.04
237446.0,0.0,5.11,0.6,3.06
237496.0,0.0,5.11,0.6,3.06
237546.0,0.0,5.11,0.5,2.55
237596.0,0.0,5.11,0.4,2.04
237646.0,0.0,5.11,0.4,2.04
237696.0,0.0,5.11,0.4,2.04
237746.0,0.0,5.11,0.5,2.55
237796.0,0.0,5.11,0.7,3.58
237846.0,0.0,5.11,0.3,1.53
237896.0,0.0,5.11,0.3,1.53
237946.0,0.0,5.1,0.0,0.0
237996.0,0.0,5.11,0.6,3.06
238046.0,0.0,5.11,0.4,2.04
238096.0,0.0,5.11,0.5,2.56
238146.0,0.0,5.11,0.1,0.51
238196.0,0.0,5.11,0.3,1.53
238246.0,0.0,5.11,0.5,2.55
238296.0,0.0,5.11,0.6,3.06
238346.0,0.0,5.11,0.3,1.53
238396.0,0.0,5.11,0.6,3.07
238446.0,0.0,5.11,0.2,1.02
238496.0,0.0,5.11,0.8,4.09
238546.0,0.0,5.11,0.2,1.02
238596.0,0.0,5.11,0.5,2.56
238646.0,0.0,5.11,0.4,2.04
238696.0,0.0,5.11,0.6,3.07
238746.0,0.0,5.11,0.4,2.04
238796.0,0.0,5.11,0.3,1.53
238846.0,0.0,5.11,0.3,1.53
238896.0,0.0,5.11,0.3,1.53
238946.0,0.0,5.11,0.3,1.53
238996.0,0.0,5.11,0.7,3.58
239046.0,0.0,5.11,0.5,2.55
239096.0,0.0,5.11,0.2,1.02
239146.0,0.0,5.11,0.4,2.04
239196.0,0.0,5.11,0.4,2.04
239246.0,0.0,5.11,0.6,3.06
239296.0,0.0,5.1,0.5,2.55
239346.0,0.0,5.11,0.4,2.04
239396.0,0.0,5.11,0.5,2.55
239446.0,0.0,5.11,0.3,1.53
239496.0,0.0,5.11,0.4,2.04
239546.0,0.0,5.11,0.2,1.02
239596.0,0.0,5.11,0.5,2.56
239646.0,0.0,5.11,0.4,2.04
239696.0,0.0,5.11,0.6,3.07
239746.0,0.0,5.11,0.3,1.53
239796.0,0.0,5.11,0.6,3.06
239846.0,0.0,5.11,0.3,1.53
239896.0,0.0,5.11,0.3,1.53
239946.0,0.0,5.11,0.4,2.04
239996.0,0.0,5.11,0.1,0.51
240046.0,0.0,5.11,0.4,2.04
240096.0,0.0,5.11,0.4,2.04
240146.0,0.0,5.11,0.6,3.07
240196.0,0.0,5.11,0.3,1.53
240246.0,0.0,5.11,0.2,1.02
240296.0,0.0,5.11,0.6,3.07
240346.0,0.0,5.11,0.5,2.55
240396.0,0.0,5.11,0.3,1.53
240446.0,0.0,5.11,0.3,1.53
240496.0,0.0,5.1,0.3,1.53
240546.0,0.0,5.11,0.4,2.04
240596.0,0.0,5.11,0.5,2.55
240646.0,0.0,5.11,0.2,1.02
240696.0,0.0,5.11,0.3,1.53
240746.0,0.0,5.11,0.4,2.04
240796.0,0.0,5.11,0.2,1.02
240846.0,0.0,5.11,0.2,1.02
240896.0,0.0,5.11,0.4,2.04
240946.0,0.0,5.11,0.2,1.02
240996.0,0.0,5.11,0.4,2.04
241046.0,0.0,5.11,0.3,1.53
241096.0,0.0,5.11,0.4,2.04
241146.0,0.0,5.11,0.2,1.02
241196.0,0.0,5.11,0.4,2.04
241246.0,0.0,5.11,0.5,2.56
241296.0,0.0,5.11,0.6,3.06
241346.0,0.0,5.11,0.4,2.04
241396.0,0.0,5.11,0.4,2.04
241446.0,0.0,5.11,0.4,2.04
241496.0,0.0,5.11,0.4,2.04
241546.0,0.0,5.11,0.3,1.53
241596.0,0.0,5.11,0.6,3.06
241646.0,0.0,5.11,0.3,1.53
241696.0,0.0,5.11,0.4,2.04
241746.0,0.0,5.11,0.3,1.53
241796.0,0.0,5.11,0.4,2.04
241846.0,0.0,5.11,13.1,66.91
241896.0,0.0,4.95,17.6,87.16
241946.0,0.0,5.04,8.6,43.31
241996.0,0.0,4.98,23.9,119.12
242046.0,0.0,5.0,8.7,43.47
242096.0,0.0,5.06,23.6,119.42
242146.0,0.0,5.0,8.5,42.47
242196.0,0.0,5.06,22.3,112.84
242246.0,0.0,5.0,14.5,72.44
242296.0,0.0,5.06,13.7,69.38
242346.0,0.0,5.0,14.7,73.44
242396.0,0.0,5.04,12.1,60.98
242446.0,0.0,5.0,15.0,75.0
242496.0,0.0,5.04,11.5,57.91
242546.0,12.0,5.11,0.2,1.02
242596.0,12.0,5.11,0.4,2.04
242646.0,12.0,5.11,0.4,2.04
242696.0,12.0,5.1,0.1,0.51
242746.0,12.0,5.11,0.6,3.07
242796.0,12.0,5.11,0.4,2.04
242846.0,12.0,5.11,0.5,2.55
242896.0,12.0,5.11,0.4,2.04
242946.0,12.0,5.11,0.1,0.51
242996.0,12.0,5.11,0.4,2.04
243046.0,12.0,5.11,0.2,1.02
243096.0,12.0,5.11,0.2,1.02
243146.0,12.0,5.11,0.5,2.55
243196.0,12.0,5.11,0.5,2.55
243246.0,12.0,5.11,0.2,1.02
243296.0,12.0,5.11,0.3,1.53
243346.0,12.0,5.11,0.6,3.07
243396.0,12.0,5.11,0.6,3.06
243446.0,12.0,5.11,0.8,4.09
243496.0,12.0,5.11,0.3,1.53
243546.0,12.0,5.1,0.7,3.57
243596.0,12.0,5.11,0.5,2.55
243646.0,12.0,5.11,0.2,1.02
243696.0,12.0,5.11,0.4,2.04
243746.0,12.0,5.11,0.2,1.02
243796.0,12.0,5.11,0.3,1.53
243846.0,12.0,5.11,0.5,2.55
243896.0,12.0,5.1,0.4,2.04
243946.0,12.0,5.11,0.2,1.02
243996.0,12.0,5.11,0.7,3.58
244046.0,12.0,5.11,0.5,2.55
244096.0,12.0,5.11,0.3,1.53
244146.0,12.0,5.11,0.4,2.04
244196.0,12.0,5.11,0.5,2.55
244246.0,12.0,5.11,0.1,0.51
244296.0,12.0,5.11,0.5,2.55
244346.0,12.0,5.11,0.2,1.02
244396.0,12.0,5.11,0.6,3.06
244446.0,12.0,5.11,0.3,1.53
244496.0,12.0,5.11,0.3,1.53
244546.0,12.0,5.11,0.3,1.53
244596.0,12.0,5.11,0.2,1.02
244646.0,12.0,5.11,0.5,2.55
244696.0,12.0,5.11,0.3,1.53
244746.0,12.0,5.11,0.3,1.53
244796.0,12.0,5.11,0.4,2.04
244846.0,12.0,5.11,0.1,0.51
244896.0,12.0,5.11,0.3,1.53
244946.0,12.0,5.11,0.4,2.04
