t_ms,angle_deg,v,I_mA,power_mW
227890.0,84.0,5.12,0.6,3.07
227940.0,84.0,5.11,0.3,1.53
227990.0,84.0,5.12,0.5,2.56
228040.0,84.0,5.12,0.3,1.53
228090.0,84.0,5.12,0.5,2.56
228141.0,84.0,5.12,0.5,2.56
228192.0,84.0,5.12,0.3,1.53
228242.0,84.0,5.12,0.5,2.56
228292.0,84.0,5.12,0.4,2.05
228342.0,84.0,5.12,0.6,3.07
228392.0,84.0,5.11,0.4,2.04
228442.0,84.0,5.12,0.4,2.05
228493.0,84.0,5.11,0.4,2.04
228544.0,84.0,5.11,0.3,1.53
228594.0,84.0,5.12,0.8,4.09
228644.0,84.0,5.12,0.4,2.05
228694.0,84.0,5.11,0.1,0.51
228744.0,84.0,5.12,0.5,2.56
228795.0,84.0,5.12,0.4,2.05
228845.0,84.0,5.12,0.4,2.05
228896.0,84.0,5.12,0.4,2.05
228947.0,84.0,5.11,0.4,2.04
228997.0,84.0,5.12,0.2,1.02
229048.0,84.0,5.11,0.3,1.53
229098.0,84.0,5.12,0.3,1.53
229148.0,84.0,5.12,0.7,3.58
229198.0,84.0,5.11,0.4,2.04
229248.0,84.0,5.12,0.2,1.02
229298.0,84.0,5.11,0.5,2.56
229349.0,84.0,5.12,0.3,1.53
229400.0,84.0,5.11,0.3,1.53
229451.0,84.0,5.11,0.5,2.56
229501.0,84.0,5.12,0.1,0.51
229551.0,84.0,5.12,0.5,2.56
229601.0,84.0,5.12,0.5,2.56
229651.0,84.0,5.12,0.3,1.53
229701.0,84.0,5.12,0.4,2.05
229751.0,84.0,5.12,0.5,2.56
229801.0,84.0,5.12,0.1,0.51
229851.0,84.0,5.11,0.6,3.07
229901.0,84.0,5.12,0.4,2.05
229951.0,84.0,5.12,0.5,2.56
230002.0,84.0,5.11,0.4,2.04
230052.0,84.0,5.12,0.4,2.05
230102.0,84.0,5.11,0.2,1.02
230152.0,84.0,5.12,0.3,1.53
230202.0,84.0,5.12,0.5,2.56
230252.0,84.0,5.12,0.3,1.53
230303.0,84.0,5.12,0.5,2.56
230353.0,84.0,5.11,0.5,2.56
230403.0,84.0,5.12,0.5,2.56
230453.0,84.0,5.12,0.4,2.05
230503.0,84.0,5.12,0.2,1.02
230553.0,84.0,5.12,0.5,2.56
230603.0,84.0,5.11,0.6,3.07
230653.0,84.0,5.12,0.7,3.58
230703.0,84.0,5.11,0.2,1.02
230753.0,84.0,5.11,0.3,1.53
230803.0,84.0,5.12,0.5,2.56
230854.0,84.0,5.11,0.4,2.04
230905.0,84.0,5.11,0.4,2.04
230955.0,84.0,5.11,0.4,2.04
231005.0,84.0,5.11,0.2,1.02
231056.0,84.0,5.12,0.5,2.56
231107.0,84.0,5.12,0.3,1.53
231157.0,84.0,5.12,0.4,2.05
231208.0,84.0,5.12,0.3,1.53
231259.0,84.0,5.12,0.6,3.07
231309.0,84.0,5.12,0.2,1.02
231360.0,84.0,5.11,0.3,1.53
231411.0,84.0,5.12,0.1,0.51
231461.0,84.0,5.12,0.7,3.58
231511.0,84.0,5.12,0.4,2.05
231562.0,84.0,5.12,0.4,2.05
231613.0,84.0,5.12,0.4,2.05
231663.0,84.0,5.12,0.6,3.07
231713.0,84.0,5.12,0.5,2.56
231763.0,84.0,5.12,0.3,1.53
231813.0,84.0,5.12,0.5,2.56
231863.0,84.0,5.11,0.8,4.09
231913.0,84.0,5.11,0.5,2.56
231964.0,84.0,5.12,0.1,0.51
232014.0,84.0,5.12,0.4,2.05
232065.0,84.0,5.11,0.4,2.04
232116.0,84.0,5.11,0.2,1.02
232166.0,84.0,5.11,0.4,2.04
232217.0,84.0,5.12,0.3,1.53
232268.0,84.0,5.12,0.3,1.53
232318.0,84.0,5.12,0.3,1.53
232368.0,84.0,5.12,0.3,1.53
232418.0,84.0,5.12,0.4,2.05
232468.0,84.0,5.12,0.7,3.58
232518.0,84.0,5.12,0.6,3.07
232568.0,84.0,5.12,0.5,2.56
232618.0,84.0,5.12,0.1,0.51
232668.0,84.0,5.11,0.5,2.56
232718.0,84.0,5.12,0.4,2.05
232768.0,84.0,5.12,0.4,2.05
232818.0,84.0,5.12,0.4,2.05
232868.0,84.0,5.11,0.4,2.04
232918.0,84.0,5.12,0.0,0.0
232969.0,84.0,5.11,0.2,1.02
233020.0,84.0,5.11,0.7,3.58
233070.0,84.0,5.12,0.3,1.53
233120.0,84.0,5.12,0.1,0.51
233171.0,84.0,5.12,0.6,3.07
233222.0,84.0,5.12,0.3,1.53
233272.0,84.0,5.12,0.4,2.05
233323.0,84.0,5.12,0.5,2.56
233374.0,84.0,5.12,0.3,1.53
233425.0,84.0,5.12,0.4,2.05
233475.0,84.0,5.11,0.3,1.53
233526.0,84.0,5.12,0.7,3.58
233577.0,84.0,5.12,0.3,1.53
233628.0,84.0,5.11,0.4,2.04
233678.0,84.0,5.12,0.4,2.05
233728.0,84.0,5.12,0.6,3.07
233778.0,84.0,5.12,0.4,2.05
233829.0,84.0,5.12,0.6,3.07
233879.0,84.0,5.11,0.1,0.51
233930.0,84.0,5.12,0.3,1.53
233981.0,84.0,5.12,0.5,2.56
234031.0,84.0,5.12,0.3,1.53
234082.0,84.0,5.11,0.2,1.02
234133.0,84.0,5.12,0.4,2.05
234183.0,84.0,5.12,0.5,2.56
234233.0,84.0,5.12,0.5,2.56
234283.0,84.0,5.12,0.3,1.53
234334.0,84.0,5.11,0.5,2.56
234385.0,84.0,5.12,0.5,2.56
234436.0,84.0,5.11,0.4,2.04
234486.0,84.0,5.12,0.4,2.05
234536.0,84.0,5.11,0.3,1.53
234586.0,84.0,5.12,0.4,2.05
234636.0,84.0,5.12,0.5,2.56
234686.0,84.0,5.11,0.3,1.53
234736.0,84.0,5.12,0.3,1.53
234786.0,84.0,5.12,0.3,1.53
234836.0,84.0,5.12,0.4,2.05
234886.0,84.0,5.12,0.4,2.05
234936.0,84.0,5.11,0.3,1.53
234986.0,84.0,5.12,0.2,1.02
235037.0,84.0,5.11,0.1,0.51
235088.0,84.0,5.12,0.2,1.02
235138.0,84.0,5.12,0.4,2.05
235189.0,84.0,5.12,0.3,1.53
235240.0,84.0,5.12,0.1,0.51
235290.0,84.0,5.12,0.5,2.56
235341.0,84.0,5.12,0.4,2.05
235392.0,84.0,5.12,0.4,2.05
235442.0,84.0,5.12,0.5,2.56
235492.0,84.0,5.12,0.3,1.53
235543.0,84.0,5.12,0.8,4.09
235593.0,84.0,5.11,0.4,2.04
235643.0,84.0,5.11,0.2,1.02
235694.0,84.0,5.12,0.4,2.05
235744.0,84.0,5.12,0.4,2.05
235795.0,84.0,5.12,0.3,1.53
