t_ms,angle_deg,v,I_mA,power_mW
15769.0,14.0,5.1,0.6,3.06
15779.0,14.0,5.1,0.0,0.0
15789.0,14.0,5.11,0.2,1.02
15799.0,14.0,5.1,0.1,0.51
15809.0,14.0,5.1,0.4,2.04
15819.0,14.0,5.11,0.3,1.53
15829.0,14.0,5.1,0.6,3.06
15839.0,14.0,5.1,0.6,3.06
15849.0,14.0,5.1,0.5,2.55
15859.0,14.0,5.1,0.5,2.55
15869.0,14.0,5.1,0.4,2.04
15879.0,14.0,5.1,0.5,2.55
15889.0,14.0,5.1,0.4,2.04
15899.0,14.0,5.1,0.1,0.51
15909.0,14.0,5.1,0.4,2.04
15919.0,14.0,5.1,0.7,3.57
15929.0,14.0,5.1,0.7,3.57
15939.0,14.0,5.1,0.3,1.53
15949.0,14.0,5.1,0.7,3.57
15959.0,14.0,5.1,0.3,1.53
15969.0,14.0,5.1,0.3,1.53
15979.0,14.0,5.1,0.6,3.06
15989.0,14.0,5.1,0.6,3.06
15999.0,14.0,5.1,0.4,2.04
16009.0,14.0,5.1,0.2,1.02
16019.0,14.0,5.1,0.3,1.53
16029.0,14.0,5.1,0.3,1.53
16039.0,14.0,5.1,0.8,4.08
16049.0,14.0,5.1,0.4,2.04
16059.0,14.0,5.1,0.4,2.04
16069.0,14.0,5.1,0.3,1.53
16079.0,14.0,5.1,0.3,1.53
16089.0,14.0,5.1,0.5,2.55
16099.0,14.0,5.1,0.2,1.02
16109.0,14.0,5.1,0.5,2.55
16119.0,14.0,5.1,0.2,1.02
16129.0,14.0,5.1,0.4,2.04
16139.0,14.0,5.1,0.2,1.02
16149.0,14.0,5.1,0.5,2.55
16159.0,14.0,5.1,0.5,2.55
16169.0,14.0,5.11,0.4,2.04
16179.0,14.0,5.1,0.5,2.55
16189.0,14.0,5.1,0.7,3.57
16199.0,14.0,5.1,0.6,3.06
16209.0,14.0,5.1,0.4,2.04
16219.0,14.0,5.1,0.7,3.57
16229.0,14.0,5.1,0.2,1.02
16239.0,14.0,5.1,0.4,2.04
16249.0,14.0,5.1,0.4,2.04
16259.0,14.0,5.1,0.6,3.06
16269.0,14.0,5.1,0.4,2.04
16279.0,14.0,5.1,0.3,1.53
16289.0,14.0,5.1,0.2,1.02
16299.0,14.0,5.1,0.2,1.02
16309.0,14.0,5.1,0.5,2.55
16319.0,14.0,5.1,0.6,3.06
16329.0,14.0,5.1,0.4,2.04
16339.0,14.0,5.1,0.3,1.53
16349.0,14.0,5.1,0.4,2.04
16359.0,14.0,5.1,0.3,1.53
16369.0,14.0,5.1,0.4,2.04
16379.0,14.0,5.1,0.3,1.53
16389.0,14.0,5.1,0.6,3.06
16399.0,14.0,5.1,0.6,3.06
16409.0,14.0,5.1,0.6,3.06
16419.0,14.0,5.1,0.7,3.57
16429.0,14.0,5.1,0.3,1.53
16439.0,14.0,5.1,0.5,2.55
16449.0,14.0,5.1,0.4,2.04
16459.0,14.0,5.1,0.1,0.51
16469.0,14.0,5.1,0.3,1.53
16479.0,14.0,5.1,0.2,1.02
16489.0,14.0,5.1,0.4,2.04
16499.0,14.0,5.1,0.3,1.53
16509.0,14.0,5.1,0.3,1.53
16519.0,14.0,5.1,0.4,2.04
16529.0,14.0,5.1,0.2,1.02
16539.0,14.0,5.1,0.3,1.53
16549.0,14.0,5.1,0.6,3.06
16559.0,14.0,5.1,0.3,1.53
16569.0,14.0,5.11,0.5,2.55
16579.0,14.0,5.1,0.2,1.02
16589.0,14.0,5.1,0.3,1.53
16599.0,14.0,5.1,0.3,1.53
16609.0,14.0,5.1,0.2,1.02
16619.0,14.0,5.1,0.2,1.02
16629.0,14.0,5.1,0.6,3.06
16639.0,14.0,5.1,0.5,2.55
16649.0,14.0,5.1,0.3,1.53
16659.0,14.0,5.1,0.4,2.04
16669.0,14.0,5.1,0.6,3.06
16679.0,14.0,5.1,0.5,2.55
16689.0,14.0,5.1,0.3,1.53
16699.0,14.0,5.1,0.4,2.04
16709.0,14.0,5.1,0.2,1.02
16719.0,14.0,5.1,0.4,2.04
16729.0,14.0,5.1,0.2,1.02
16739.0,14.0,5.1,0.2,1.02
16749.0,14.0,5.1,0.6,3.06
16759.0,14.0,5.1,0.5,2.55
16769.0,14.0,5.1,0.5,2.55
16779.0,14.0,5.1,0.4,2.04
16789.0,14.0,5.11,0.3,1.53
16799.0,14.0,5.1,0.5,2.55
16809.0,14.0,5.1,0.5,2.55
16819.0,14.0,5.1,0.4,2.04
16829.0,14.0,5.1,0.3,1.53
16839.0,14.0,5.1,0.2,1.02
16849.0,14.0,5.1,0.4,2.04
16859.0,14.0,5.11,0.6,3.06
16869.0,14.0,5.1,0.1,0.51
16879.0,14.0,5.1,0.5,2.55
16889.0,14.0,5.11,0.5,2.55
16899.0,14.0,5.1,0.6,3.06
16909.0,14.0,5.1,0.4,2.04
16919.0,14.0,5.1,0.4,2.04
16929.0,14.0,5.1,0.3,1.53
16939.0,14.0,5.11,0.2,1.02
16949.0,14.0,5.1,0.5,2.55
16959.0,14.0,5.1,0.5,2.55
